differen_0,differen_1,differen_2,differen_3,differen_4,differen_5,differen_6,differen_7,differen_8,differen_9,differen_10,differen_11,differen_12,differen_13,differen_14,differen_15,differen_16,differen_17,differen_18,differen_19,differen_20,differen_21,differen_22,differen_23,ct2010
0.108631185,0.031946196,0.141431925,0.05,0.063636364,0.046153846,0.034482759,-0.031349881,-0.071568431,-0.083201888,-0.195212494,0.144081633,-0.032355198,-0.035165289,-0.120329419,-0.106276063,-0.240589143,-0.006723239,0.013852673,0.09838891,0.075064935,-0.001505663,0.048453265,0.136751685,11203
0.062665834,0.181273644,0.445422535,0.159868421,0.263636364,0.2,-0.270114943,-0.445086705,-0.257246377,-0.179487179,0.272913466,0.41755102,0.324894515,0.091198347,-0.242895633,0.027165272,-0.107116829,-0.048246166,-0.24470339,0.081768453,0.043579898,-0.008349588,-0.033623462,0.045460552,9400
0.060142552,0.044661623,0.247652582,0.147368421,0.136363636,0.092307692,-0.016091954,-0.432063924,-0.314338789,-0.318330215,-0.038146441,0.084081633,0.169927119,0.171115702,-0.039601444,-0.10102601,-0.019626786,0.123662277,0.104954368,-0.024533533,0.083704122,0.076908599,0.056464131,0.002088014,9600
0.067556319,0.10319462,0.098591549,0.04375,0.054545455,0.030769231,-0.054022989,-0.089153349,-0.065552097,-0.142291185,0.008704557,0.159387755,0.022497123,-0.05231405,0.00122007,-0.061365614,-0.074473314,-0.064235893,0.011326597,0.009501686,-0.042484472,-0.096978407,0.037504158,0.019320735,11201
0.262837521,0.280580076,0.268192488,0.1,0.027272727,0.061538462,0.034482759,-0.107616457,-0.16314389,-0.360991893,-0.164618536,0.216530612,0.082604526,0.101735537,-0.050480403,0.05895059,-0.001966068,-0.022284894,0.07993807,0.076807793,0.031157538,-0.000171098,-0.11827808,-0.128611074,11202
-0.069117111,-0.162042875,0.240610329,0.1375,-0.009090909,0.323076923,0.010344828,0.281196872,0.124845199,-0.095521074,-0.127880184,0.139183673,0.029727656,-0.065950413,-0.270703065,-0.309243092,-0.251877087,-0.236874575,-0.031861147,0.013203447,-0.223568605,-0.209834719,-0.15417452,-0.181551474,10900
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24000
-0.003355705,0.006410256,0,0,0,0,0,0,0,0,0,0,0,0.005,0,-0.003690037,0,0,0,-0.002352941,0,0.006535948,0,0,29100
-0.003355705,0,-0.041666667,0,0,0,0,0,0,0,0,0,0.004545455,0,0,0,0,-0.006622517,0,0,0,0,0,0,28300
-0.006711409,0.006410256,0,0,0,0.015384615,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006369427,0,0,0,0,28500
0.034935747,0.019230769,0.014084507,0.00625,0.009090909,0.061538462,0.08045977,-0.001530092,-0.050214212,-0.012429233,-0.028673835,0.01244898,-0.008419639,0.054958678,-0.012099029,0.044460445,0.001406756,0.082063808,0.06029987,0.143049831,0.080045172,0.073127331,0.063976051,0.082648341,16002
0.004396233,0.006410256,0.007042254,0,0,0.015384615,0,-0.005882353,0.014492754,0,0,-0.002857143,0.009090909,-0.008264463,0.008032129,0.008130081,0.007220217,0.004784328,0.000570404,0.031847134,0.007476002,-0.002617801,0.019431201,0.014351791,18600
0.178398627,0.09110971,0.084507042,0.01875,0.018181818,0.061538462,0.091954023,0.062563754,0.072338254,0.022205104,-0.127880184,-0.003673469,-0.057652474,0.093512397,0.057800824,-0.091650917,-0.043456891,0.119859995,-0.049136245,-0.001693518,0.011564088,0.014149814,0.118721588,0.151526364,12200
0.173195984,0.069041614,0.078051643,0.072368421,0.172727273,0.092307692,0.114942529,0.080618837,0.056297486,-0.025897803,-0.038402458,0.00877551,0.009455313,0.047355372,0.04712521,0.065910659,0.064592126,0.084884043,0.039765319,0.152626452,0.216973461,0.177685385,0.328140592,0.324012158,18300
0.082487904,0.034888609,0.028169014,0.00625,0.036363636,0.015384615,0.022988506,0.155355321,-0.037796633,-0.081282174,-0.308627752,-0.226938776,-0.043057154,0.064834711,0.113263179,-0.006900069,-0.052456738,0.038173898,0.035365059,0.192836268,0.149824958,0.118742087,0.293935026,0.230130831,15002
0.053795328,0.038461538,0.021126761,0.00625,0.018181818,0,0.114942529,0.074124447,0.062188305,0.011175917,0.052483359,0.007755102,0.012044496,0.003842975,0.01316659,0.044265443,0.076846155,0.005539748,0.001303781,0.078711128,0.167995483,0.147606337,0.250277193,0.153984406,16001
0.020706519,0.038461538,0.021126761,0.025,-0.063636364,0.061538462,0.057471264,-0.000816049,0.036549854,0.000666398,0.000384025,-0.004693878,-0.024012275,0.00107438,0.003202684,0.001875019,0.013355706,-0.007478659,-0.001385267,0.043207194,0.036047431,0.036597885,0.019431201,0.045249108,17200
-0.271317829,0,0.041666667,-0.002960526,0.027272727,0.369230769,0.049425287,0.033458007,-0.010953242,-0.027597422,-0.060547875,0.114897959,-0.036248562,-0.078471074,-0.135834477,-0.045360454,-0.122862324,-0.175106388,-0.037402216,0.161528662,-0.040191982,-0.428652089,-0.405172414,-0.379146293,7900
0.225716664,0.108238756,0.106220657,0.003618421,0.045454545,0.061538462,0.126436782,0.062767766,-0.048900492,-0.169747992,-0.205069124,-0.261020408,-0.254392021,0.018181818,0.112348127,0.0600306,-0.022440298,-0.003172765,0.007007823,0.117617085,0.06539808,0.134466003,0.22715933,0.232403859,16900
0.064772905,0.064733081,0.105633803,0.0375,0.018181818,0.061538462,0.149425287,0.109214553,0.020065602,-0.026637565,-0.040578597,0.015102041,-0.084675873,-0.057479339,-0.159219155,-0.077310773,-0.057100727,-0.098582328,0.022897653,0.124960659,0.148921513,0.084710673,0.227713715,0.126708075,15900
0.0131887,0.006410256,0.021126761,0.00625,0.009090909,0.015384615,0,0.052023121,0.016124444,-3.67E-05,-0.002944188,0.019795918,-0.029535865,-0.006528926,0.011641503,0.009630096,-0.003254182,0.008586609,-0.011571056,0.028804796,0.034071146,0.040516032,0.014025945,0.016968415,17401
0.057385152,0.01208491,0.014084507,0.01875,0.009090909,0.076923077,0.103448276,0.080924855,0.036549854,0.026344106,0.002688172,0.001632653,-0.011680092,0.011735537,0.007828783,0.025140251,-0.003254182,0.011406844,-0.01523794,0.035174223,0.024189723,0.036580775,0.133689988,0.080031717,17000
0.01966599,0.034888609,0.014084507,0.00625,0.018181818,0.046153846,0.003448276,0.115402924,0.022693041,0.00281232,-0.00921659,0.006122449,0.006175681,0.017603306,0.011438158,0.018885189,0.024897883,0.015209125,0.028601695,0.012334208,0.044641446,0.094103959,0.063698858,0.030474428,16600
0.035403985,0.025641026,0.007042254,0.00625,0.027272727,0.015384615,0,-0.000102006,0.02173913,0.00070308,0.015873016,0.01244898,0.009090909,0.025,-0.004422754,0.008130081,0.018050542,0.003802281,0.014423077,0.006369427,0.020880858,0.032679739,0.009784899,0.054790538,24500
-0.010067114,0,0,0,0.009090909,0,0,-0.035294118,-0.017162031,-0.001479525,0.000384025,0.015306122,0.005849636,0.016735537,0.007828783,0.000375004,0.002525381,-0.002820235,0.005378096,0,0.003738001,0.001300346,0.005405256,-0.006079027,24700
0.560896936,0.26208491,0.093309859,0.1125,0.081818182,0.184615385,0.126436782,0.092383543,-0.006334304,-0.049539635,-0.026497696,-0.013061224,-0.104123514,-0.119710744,0.018555234,0.020625206,-0.074812291,0.041724372,0.056795958,0.106991383,0.097108978,0.323991377,0.356885464,0.448103608,16500
0.444149628,0.037620849,-0.032276995,-0.057894737,0,0.138461538,-0.362068966,0.100374022,0.246845399,0.238766003,0.438556068,0.488163265,0.320809359,0.339297521,0.23166082,0.179356794,0.224877544,0.193312014,0.205752934,0.42748595,0.361852061,0.272969921,0.400875929,0.464146954,2100
-0.36616201,-0.228457335,0.164906103,0.042105263,-0.072727273,-0.015384615,0.396551724,0.705882353,0.345374368,0.112529499,0.221710189,0.34755102,0.165151515,0.14714876,-0.099232373,-0.358653587,-0.444043321,-0.33460076,-0.30035854,-0.03932559,-0.111428571,-0.227081408,-0.339228296,-0.52173913,10100
0.021747048,0.002837327,0.007629108,0.01875,0,0.015384615,0.068965517,0.034682081,0.019429662,-0.006474451,0.008320533,-0.00122449,-0.016551592,-0.001528926,0.011438158,-0.009945099,-0.022033525,0.03900486,0.039602347,0.012334208,0.017831733,0.041782158,0.10256126,0.046174177,15601
0.027652047,-0.075556957,0.021126761,-0.046381579,0.027272727,0,0.057471264,0.011356681,0.005254878,0.004255163,-0.00921659,-0.017142857,0.000652091,0.005867769,0.007625438,0.008505085,0.009745598,0.008586609,-0.00309648,0.013023604,0.030333145,0.019590733,0.03667258,0.040438747,15602
0.00647729,0.006410256,0,0.00625,0.009090909,0.015384615,0,0.005780347,0,0,0,0,0,0,0,0.000375004,0,0,0.009615385,0.004016486,0,0.019607843,-0.004241047,-0.006501916,23100
-0.006711409,0,0,0,0,0,0.011494253,0,0.003623188,0,0,0,-0.004219409,0,0,0,0,0,0.004807692,-0.002352941,0.005714286,0,0.002189821,-0.003039514,23501
0.114874356,0.053383775,0.084507042,0.0625,0.072727273,0.123076923,0.114942529,0.05749745,0.010509757,-0.02586112,0.005120328,-0.011020408,0.068200997,-0.013966942,-0.000457526,-0.002760028,-0.087422247,0.02699368,-0.02583116,0.04933683,0.068018069,0.121394107,0.263693314,0.357103211,14601
0.271525935,0.01839008,0.07100939,0.09375,-0.009090909,0.092307692,0.24137931,0.241856511,0.021973424,-0.052315273,-0.015873016,-0.063061224,-0.03208669,0.017520661,0.009709725,0.026880269,-0.044863646,0.03338957,0.070974576,0.173727988,0.183466968,0.327806864,0.394860849,0.62674772,14602
0.003121586,0.012820513,0.014084507,0,0,0.015384615,0.034482759,0.01734104,0.014810724,0.003552083,-0.002944188,-0.002857143,-0.008438819,0,-0.004422754,0.000375004,-0.004694836,0.007604563,0.014423077,0.013713001,0.001761717,0.030061938,-0.01607717,0.022624554,21200
0.035169866,0.064102564,0.028169014,0.0125,0.045454545,0.030769231,0.034482759,0.057701462,0.081023865,0.070448626,0.07155658,0.048979592,0.052608362,0.061942149,0.031315134,0.022575226,0.014796359,0.00674842,0.061114733,0.093473211,0.090570299,0.125483352,0.106802306,0.115237214,21100
-0.026845638,0.012820513,-0.083333333,-0.052631579,0,-0.2,0.011494253,-0.011764706,-0.009237875,-0.004291845,-0.00921659,-0.014285714,-0.021097046,-0.016528926,-0.029535865,-0.014760148,-0.023474178,0,-0.025423729,-0.04,-0.029644269,-0.015706806,-0.025723473,-0.018237082,2400
-0.206440872,-0.260193359,-0.124413146,-0.033881579,-0.181818182,-0.338461538,0.091954023,0.005372322,0.003941159,-0.00436521,-0.001280082,0.017959184,-0.015899501,-0.00892562,-0.05947842,-0.034650347,-0.068625955,-0.058620603,-0.081893742,-0.054642188,-0.066933936,-0.09040824,-0.157279078,-0.186256112,4400
0.126086052,0.090374107,-0.137323944,-0.206907895,-0.181818182,0.046153846,-0.03908046,0.010540632,0.053904341,0.084400181,0.130056324,0.209795918,0.158784043,0.233016529,0.092318642,0.115756158,0.1082863,0.132349608,0.154742503,0.186257025,0.162710333,0.184170003,0.27655505,0.242447469,1502
0.269314812,-0.040142917,-0.115610329,-0.156907895,-0.036363636,-0.261538462,-0.173563218,0.171268276,0.281487432,0.289234927,0.401945725,0.483061224,0.317568086,0.256900826,0.196532967,0.249152492,0.082286741,0.00148566,0.124266623,0.3041139,0.243139469,0.137083804,0.372962634,0.495123563,700
0.031007752,0.038461538,0.049295775,0,-0.090909091,0,0.034482759,0.005678341,0.028985507,0.002072558,-0.002560164,0.022040816,0.0048715,0.005867769,0.019876976,0.021075211,0.018050542,0.02661597,0.024608866,0.050955414,0.049237719,0.044434179,0.082991462,0.066102815,21900
0.004396233,0.006410256,0,-0.052631579,0,0,0,0,0,0.002849003,0.003968254,0,0,0.000867769,0.003812719,0.008130081,0.003610108,0,-0.004237288,0.006369427,0.011428571,0,0.00862069,0,22302
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23801
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23802
-0.010067114,0,0,0.00625,0,0,0,0,-0.002309469,0,0,0.005102041,0,0,0,0,0.003610108,0,0,0,0.005714286,0,-0.003215434,-0.003462403,27900
-0.080901098,0.005569567,0.120305164,-0.045394737,-0.154545455,0.123076923,0.172413793,-0.002448147,0.039286073,-0.094121028,0.005888377,0.022857143,-0.032719601,-0.10946281,-0.107569519,-0.079875799,-0.06362604,-0.034069448,-0.025749674,0.002847508,-0.049531338,-0.059063067,-0.117391063,-0.102761993,13500
0.190286666,-0.03593947,0.282276995,-0.060526316,-0.236363636,0.261538462,0.264367816,0.18983339,0.293352746,0.132020102,0.208397337,0.15755102,-0.001860376,-0.00838843,-0.120685273,-0.018090181,-0.013457399,-0.00450734,0.110576923,0.06796553,0.107419537,0.041474181,0.097793547,5.29E-05,13900
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500
0.052624733,-0.015762926,0.014671362,-0.015131579,-0.090909091,0.061538462,0.014942529,0.012138728,0.348127322,0.189929447,0.440220174,0.45755102,0.31106636,0.234752066,0.138681308,0.130261303,0.014745513,0.087830182,0.153438722,0.23157737,0.284946358,0.168428977,0.192537975,0.09546716,31703
0.243301597,0.042664985,-0.026995305,0.03125,-0.072727273,-0.153846154,0.114942529,0.010846651,0.036549854,-0.023012117,0.00563236,0.021020408,-0.042788646,-0.022272727,-0.027654923,0.004680047,0.012915035,0.059753733,0.052884615,0.244885725,0.167442123,0.108236663,0.33307462,0.452913969,16300
-0.005150617,0.182744851,0.228873239,0.178618421,0.327272727,0.215384615,0.090804598,0.328051683,0.30295043,0.115665847,0.205197133,0.155714286,0.046797085,0.003181818,-0.008947181,-0.091695917,-0.054592295,-0.100546421,-0.070648631,-0.056095916,-0.09730096,-0.128546008,-0.117779133,-0.038456456,13300
0.167993341,0.070512821,-0.02758216,0.0125,0.018181818,0,0.011494253,0.023121387,0.037545604,0.021239133,-0.003456221,0.027346939,0.057479862,0.139338843,0.054191449,0.06103561,0.052338096,0.096164984,0.13803781,0.229584114,0.187927724,0.247048558,0.267379976,0.181762918,20500
-0.00502055,0.03814628,0.165492958,0.200986842,-0.027272727,0.430769231,0.018390805,0.082726964,0.197116511,0.091541029,0.13453661,0.215306122,0.054276947,-0.005950413,-0.075441005,0.004305043,-0.054592295,-0.090851862,-0.05565515,-0.0177145,-0.098159232,-0.025271191,-0.036922053,-0.094251355,12700
-0.152983716,-0.000840689,0.079225352,0.034868421,-0.363636364,0.107692308,0.057471264,-0.012580755,-0.01294474,-0.052462003,-0.111623144,-0.062653061,-0.01261987,-0.047479339,-0.176045956,-0.10395104,-0.020982695,-0.007957092,0.024445893,0.022075684,-0.063150762,-0.040806899,-0.061425879,-0.18186864,12900
-0.113677748,0.140710383,0.099178404,-0.006907895,-0.245454545,0.076923077,0.159770115,0.2866712,0.191225692,-0.003839429,0.057475678,0.199387755,0.087111623,-0.070454545,-0.048294444,-0.220922209,-0.454449925,-0.213960164,-0.161342894,-0.083312102,-0.07083004,-0.13925675,-0.045598182,-0.212210916,7600
-0.018885594,-0.097099622,-0.032276995,0.034868421,-0.681818182,-0.076923077,0.252873563,0.044610677,0.036382502,-0.064854554,0.01843318,0.217755102,0.109493671,0.133595041,0.009252199,-0.043110431,-0.169471704,-0.035529927,0.056551499,0.151007868,-0.021558442,0.010094788,-0.035286617,0.001242236,9500
0.102388013,0.00851198,0.007629108,0.0125,-0.1,0.030769231,0.114942529,0.144508671,0.074095458,0.056943375,0.00640041,0.073469388,0.005216724,0.043016529,0.046159321,0.017445174,0.100354231,0.034598242,0.041395046,0.158426377,0.087735743,0.185521678,0.281683113,0.116162284,18900
0.027652047,0.012820513,0.007042254,0.0125,0.009090909,0,-0.1,0.011560694,0.010869565,0,-0.002304147,0.01244898,0.000326045,0.01,-0.008438819,0.000375004,0,0.003802281,0.005378096,0.010385912,-0.003952569,0.003918147,-0.013887349,0.011312277,22800
-0.008116123,-0.160466583,-0.220070423,0.050986842,0.163636364,0.2,-0.042528736,-0.000204012,0.018115942,0.007807246,-0.008832565,0.001428571,-0.01394323,0.001942149,-0.030755935,-0.027645276,0.004321961,-0.012137084,-0.00619296,-0.001333833,0.01108978,0.037761352,-0.01421998,0.058411524,3601
0.133942043,0.075977301,-0.002934272,-0.066776316,0.081818182,0.107692308,-0.01954023,0.028187691,0.062866084,0.021795483,0.075524834,0.160612245,0.054583813,0.079049587,0.100706624,0.147271473,0.09887968,0.108805681,0.167372881,0.348175347,0.24177301,0.217705232,0.032320656,0.120523325,4300
-0.037042818,-0.005044136,-0.026995305,0.0125,-0.072727273,0.046153846,0.103448276,-0.01217273,0.019387823,-0.030966093,0.041858679,0.104693878,0.00199463,0.112768595,-0.094301256,-0.030465305,-0.057100727,0.011910458,-0.035528031,0.015586362,0.033992095,0.0298224,-0.100149684,-0.01242236,5900
-0.096977264,-0.122635561,-0.242370892,-0.036513158,-0.054545455,-0.169230769,-0.165517241,-0.023631418,-0.007924156,-0.007880611,-0.014464926,-0.012040816,-0.028231684,-0.031983471,-0.026333181,-0.024705247,-0.038287487,-0.050033994,-0.077656454,-0.033061072,-0.042100508,-0.078602471,-0.074564808,-0.012845249,2800
0.200379793,-0.005044136,0.04342723,0.05,-0.163636364,0.092307692,0.126436782,0.06916015,0.008518258,-0.0265642,-0.007552483,-0.006122449,-0.046701189,-0.074628099,0.015403386,-0.006135061,0.055931255,0.020371163,-0.015074967,0.092139378,0.104494636,0.032474421,0.121521233,0.147561781,16100
0.004396233,0,0.007042254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.002352941,0,0.006535948,0,0,23502
0.004396233,0,0.007042254,0,0,0,0,0.005780347,0.003623188,0,0,-0.002857143,0,0,-0.008438819,0,0,-0.006622517,-0.021186441,-0.028235294,-0.005928854,-0.005235602,0,0.005656138,23600
0.012148171,0,0.007042254,0,0,0,0.011494253,0.005678341,0.014492754,0.006401086,0.003968254,0,-0.004219409,0,0.004016064,0.004065041,0,0,0.019230769,-0.009411765,-0.001976285,-0.002634911,0,0.008695652,21000
-0.016778523,0.006410256,0,0,0,0,0,0.005780347,0.004936908,0.003552083,0.011264721,0.005102041,-0.008438819,0.001735537,0.003812719,0.004065041,0.002525381,0.000982046,-0.008474576,0,0.003523433,0.003918147,-0.003215434,0.005656138,2500
0.012148171,0,0,0,0,0,0,0,0,0,0,0,0.004545455,0,0,0,0,0,0,0,0.005714286,-0.010471204,-0.006430868,0.005656138,30300
0.187633318,0.066834805,0.017018779,-0.188157895,0.027272727,-0.153846154,-0.01954023,0.055865352,0.109925695,0.189960016,0.214669739,0.334489796,0.412696586,0.303429752,0.243098978,0.239207392,0.20104744,0.099488832,0.236228814,0.289831398,0.24447205,0.227269616,0.369331411,0.284657064,1300
-0.066671869,-0.032891971,-0.054577465,-0.046381579,-0.136363636,-0.184615385,-0.008045977,0.080822849,0.29642367,0.279055549,0.507040451,0.374489796,0.171768316,0.224545455,0.068832291,0.055530555,0.014406535,0.025029587,0.03202412,0.006129637,0.038757764,0.001129248,0.004324204,-0.01192018,31704
-0.006711409,-0.009983186,-0.083333333,0,0,0,0,0,-0.002309469,0,0.003968254,-0.005714286,0,-0.004132231,-0.012658228,-0.007380074,-0.004694836,-0.006622517,-0.008474576,-0.014117647,-0.007905138,-0.022259864,-0.023533651,-0.015197568,1001
-0.006711409,0,-0.034624413,0,0.009090909,0,0,-0.005882353,-0.002309469,-0.004291845,0,0,-0.008438819,-0.012396694,-0.012658228,-0.011070111,-0.009389671,0,0.000570404,-0.004705882,0.015166573,-0.001317455,-0.022508039,-0.003462403,1002
-0.090656053,-0.095208071,0.074530516,0.033223684,-0.127272727,0.169230769,0.014942529,-0.029717783,0.012819225,0.011285964,0.011904762,0.075510204,0.013022631,0.025165289,0.010980631,0.017505175,-0.062863341,-0.048674238,-0.071300522,0.062000749,0.037651045,-0.059405263,0.064142366,-0.025029734,3800
0.20311118,-0.009667928,0.382042254,0.24375,-0.209090909,0.384615385,-0.07816092,0.210200612,0.211592529,-0.010747955,0.234639017,0.349387755,0.011871883,-0.001818182,-0.099740735,-0.045870459,-0.043507737,0.139274293,0.232724902,0.320149869,0.113054771,0.094856791,0.025695753,0.022835998,13700
0.057385152,0.005674653,0.007042254,0.0125,-0.1,0,-0.1,-0.005882353,0.00131372,0,0.00563236,0.014693878,0.014614499,0.016735537,-0.000610035,-0.010695107,-0.016253962,-0.033112583,-0.029090613,0.00568003,-0.018215697,-0.015723916,-0.039610822,-0.00430818,800
-0.002315176,0.006410256,0.021126761,0.00625,-0.1,0,0.011494253,0,0,0.002849003,0.003968254,0.004489796,0.004545455,0,0,-0.003690037,-0.009389671,0,0,-0.002352941,-0.003952569,-0.001317455,-0.01607717,0.005656138,26500
0.316762916,0.043190416,0.149061033,0.075,-0.027272727,0.123076923,0.06091954,0.14784087,0.078463366,0.036156658,0.099590374,0.135102041,0.001745301,0.021983471,-0.022367953,-0.049365494,-0.118201386,0.158008713,0.096235332,0.118920944,-0.001705251,0.049224926,0.193646746,0.160301308,14500
0.016544405,0,0,0,0.018181818,0,0,0,0,-0.004291845,0,-0.002857143,0,0,-0.004219409,0,0,0,-0.004237288,0,-0.001976285,0.001300346,0,0,27500
-0.026845638,-0.049180328,0,0,0,0,0,-0.005882353,0,-0.003588765,-0.006912442,-0.005714286,-0.012658228,-0.008264463,-0.016877637,-0.007380074,-0.009389671,-0.01986755,-0.016949153,-0.014117647,-0.019762846,-0.007853403,-0.032154341,-0.045592705,202
0.074267728,-0.012189996,0.063380282,0.03125,-0.090909091,0,-0.188505747,0.028289697,0.000192456,-0.064891237,-0.059395801,0.10244898,0.04159954,0.119958678,0.038483046,0.109126091,0.052677073,0.043058948,0.037402216,0.058463844,0.051259176,0.057437635,0.183640093,0.168415488,900
0.001040529,0.006410256,0,0.00625,0,0,0,-0.005882353,0.004936908,0.004218481,0.00499232,0.01,0.024357499,0.001942149,0.015250877,0.025890259,0.025626684,0.01238889,-0.002526076,-0.003042338,-0.000214568,0.003918147,-0.017102783,0.020007929,31900
-0.013422819,-0.016393443,0.007042254,0,0,0,0,0,0.00131372,0,0,-0.002857143,0,-0.004132231,0,0,-0.004694836,0,0,-0.002352941,0,-0.005235602,0.014025945,-0.006079027,28700
-0.03358306,-0.072824716,0.017018779,0.041118421,-0.118181818,-0.230769231,0.083908046,0.051411085,0.031889079,0.023275008,0.145545315,0.232244898,0.157499041,0.031239669,0.056936607,-0.017145171,0.018728496,0.016946592,0.054514342,0.124960659,0.03622812,-0.033090374,-0.074897439,0.065917801,6300
0.085843609,0.121059269,0.015258216,0.0375,-0.281818182,-0.169230769,0.045977011,0.028697722,-0.002669277,-0.005844735,-0.099974398,-0.015714286,0.054238588,0.088016529,0.053784759,0.035580356,0.015847189,0.053483746,0.064863103,0.128242788,0.123354037,0.046949321,0.102699856,0.0348619,5700
0.120987462,-0.017969735,0.14084507,0.0625,0.109090909,0.107692308,0.298850575,0.288711323,0.090219902,0.010546202,0.003584229,-0.054693878,-0.048657461,0.008636364,0.030857608,0.057840578,-0.055304147,-0.031375116,0.078797262,0.200584489,0.08365895,0.126492831,0.168671693,0.321210519,15400
0.060740856,0.038461538,0.042253521,0.01875,0.036363636,0.030769231,0.114942529,0.057701462,0.038859323,0.015651174,0.009600614,0.019795918,0.033122363,0.031735537,0.023689695,-0.00700507,0.050541516,0.02661597,0.035365059,0.031157737,0.036047431,0.050970126,0.051862734,0.048288622,19702
0.144503408,0.066939891,0.056338028,0.0375,0.045454545,0.107692308,0.183908046,0.190445427,0.068798742,0.049729161,-0.000896057,-0.087959184,-0.00352896,0.013429752,0.105942758,0.025635256,0.015118388,0.052627603,-0.004074316,0.053922818,0.016374929,0.137066694,0.163599069,0.117087353,15801
0,0,0,0,0,0,0,0,0,0,0,0,0,-0.004132231,0,0,-0.001084727,0,-0.004237288,-0.002352941,0,0,0,-0.003039514,29900
-0.141173716,-0.243799916,-0.033450704,0.025,-0.172727273,0.123076923,0.083908046,-0.13083985,-0.120853834,-0.129085507,-0.117383513,-0.004897959,-0.135001918,-0.102892562,-0.158354939,-0.154861549,-0.10186268,-0.086822955,-0.111228814,-0.105312851,-0.079006211,-0.108715738,-0.058210445,-0.07590855,6200
-0.021642995,-0.036359815,0.021126761,0.00625,0,0.030769231,-0.1,-0.005882353,-0.002309469,0.009953169,0.00563236,-0.000612245,-0.008438819,-0.003264463,-0.008642164,-0.017700177,-0.009389671,-0.006622517,-0.008474576,-0.018823529,-0.006143422,0.002583581,-0.014912962,0.001770847,600
-0.006711409,0,0,0,-0.1,-0.2,0,0,-0.002309469,-0.004291845,-0.002304147,-0.005714286,-0.004219409,0,-0.004219409,-0.011070111,-0.009389671,0,-0.016949153,-0.004705882,-0.009881423,-0.005235602,-0.009646302,-0.018237082,201
-0.030201342,-0.032786885,-0.034624413,0,0,0,0.011494253,0,-0.002309469,0,-0.002304147,-0.008571429,-0.004219409,-0.016528926,-0.021300391,-0.003690037,0,-0.002820235,0,-0.007058824,-0.013833992,-0.005235602,-0.010671915,-0.027355623,1401
0.012148171,0.012820513,0.007042254,0.00625,0,0.030769231,0,0.011458688,-0.011229374,-0.007917293,-0.009472606,0.006122449,0.01039509,0.026735537,0.023689695,0.040650407,0.003610108,0.008586609,0.024038462,0.028804796,0.015166573,0.039215686,0.074370773,0.008695652,25100
0.078559908,0.051282051,0.077464789,0.03125,0.027272727,-0.107692308,0.08045977,-0.053655219,-0.059452087,-0.057346881,-0.047235023,-0.026122449,-0.064576141,0.045619835,0.032687713,0.031515315,0.072185217,0.123763,0.07244133,0.149419258,0.130784867,0.104540944,0.136905422,0.060023787,16800
-0.048514645,-0.176965111,0.072769953,0.11875,-0.290909091,-0.092307692,0.103448276,0.004964298,-0.013580681,-0.00606483,0.086917563,0.177959184,-0.009685462,0.088636364,0.087489197,-0.025650257,-0.062168438,0.024551155,0.012956323,0.032221806,0.070773574,0.033569449,0.097654951,-0.00906568,7700
0.072524843,-0.220470786,-0.154929577,0.142105263,0.081818182,-0.123076923,0.08045977,-0.012376743,0.029939418,-0.007507673,0.029697901,0.134489796,0.106520905,0.146033058,0.04168573,0.107371074,0.080473212,0.091632463,0.087842243,0.239040839,0.142303783,0.058583992,0.027109436,0.004202458,4500
0.019900109,0.012820513,-0.02758216,0.00625,0.009090909,0.076923077,0,0,0.00131372,0.014245014,0.00563236,0.01755102,0.004545455,-0.002396694,-0.000203345,0.005190052,0.002525381,0.007604563,0.000570404,0.004016486,0.003738001,0.01175444,-0.001025613,-0.009118541,2700
-0.021877114,0.030580076,-0.059859155,-0.051644737,0.172727273,0.215384615,0.011494253,0.005780347,0.010191786,0.006364403,0.017921147,0.036734694,0.019159954,0.01214876,-0.014284988,0.022575226,-0.012660802,0.008712512,0.026890482,0.019677782,0.019808018,0.005150053,0.072458144,-0.017734902,2900
0.257062588,0.053173602,0.068661972,-0.295065789,0.181818182,-0.476923077,-0.008045977,-0.018769126,0.002225792,0.007550469,-0.060675883,0.067346939,0.127963176,0.216694215,0.073204209,0.039765398,0.045439908,0.144990305,0.150097784,0.270648183,0.313608131,0.163005167,0.363593525,0.141641337,5502
-0.016128193,-0.154266499,0.01584507,-0.003289474,-0.081818182,0.030769231,0.156321839,0.033764026,0.030533521,-0.132710955,0.035074245,0.219795918,0.081588032,0.290743802,0.081948045,0.131941319,0.126980899,0.157278473,0.24380704,0.374792057,0.222653868,0.329055881,0.097045127,0.118752478,8100
